text,label
"eu encontrei o remédio perfeito para quem se sente estressado ou em conflito com o futuro, é um href http www",2
"Sou uma criatura de sentimentos, avalio a vida com base em meus sentimentos, perigoso",2
"não tenho certeza do que é, mas é um sentimento especialmente para você e não é nada hostil",2
sinto sentimentos tão sombrios flutuando em meu cérebro,0
estou feliz que nenhum sentimento tenha sido ferido,0
"não consigo nem ler a lista de Schindler, muito menos ver as câmaras da morte reais e sentir os fantasmas dos torturados ao meu redor",2
"treinei meu coração e minha mente para receber e acreditar na verdade estou me sentindo rejeitado, mas é apenas um sentimento causado por minhas experiências passadas",0
eu só o encontro quando estou me sentindo perturbado,0
Eu mantive-me acordado por estar acordado e isso me faz sentir péssimo,0
eu havia reprimido tanto meus sentimentos homossexuais que os substituí por algo que achei que seria socialmente aceitável,1
"eu me sinto decepcionado por isso não peça desculpas, não diga querido",0
"eu não sinto vontade de apoiar este país, no entanto",1
eu deveria me sentir feliz b,1
sinto-me mais seguro de onde estou indo no meu negócio,1
definitivamente estou me sentindo otimista em relação a esse conjunto de regras,1
sinto muito orgulho de mim mesmo img alt emoticons de cabeça de cebola src http www,1
"odeio reclamar o tempo todo, mas é tão assustador se sentir tão sozinho",0
"começo a me sentir feliz por saber onde estou, surge uma mudança inesperada de casa que retarda as coisas, o que só é agravado pela lesão em meu ombro traseiro, que realmente me atrapalhou",1
sinto-me péssimo comigo mesmo ou com meu trabalho por me sentir ótimo pelas realizações de outra pessoa,0
eu posso sentir isso em meus ossos doloridos,0
"eu amo meu trabalho e amo meus filhos, mas às vezes sinto que eles tiram tanto de mim que a pessoa que resta é chata",0
quando eu comi uma maçã podre,2
eu sinto por você rel nofollow adicionar ao delicioso um href http www,1
sinto-me bem-vindo e reconhecido e posso acenar com a cabeça ou dar um abraço,1
"estou refletindo sobre o ano passado, estou me sentindo tão abençoado",1
eu estava me sentindo louco,2
"Nunca gastei tanto em nenhum produto cosmético antes e me sinto um tolo por fazer isso, mas adoro a sensação que esse produto causa na minha pele",0
"eu atuo como chefe de família quando ele é muito jovem para isso e faço Sasuke sentir que ele tem que apoiá-la em vez de ela apoiá-lo, o que por direito deveria ser seu dever porque ela é a mãe e ele é a criança e ele é fatalmente doente e não ela",1
eu não posso odiar muito porque sinto que ela está perfeita nessas fotos,1
sinto-me envergonhado pelos outros porque algo tão pequeno os faz sentir estranhos,0
adoro embalá-la para dormir na hora da soneca durante o dia e não me sentir apressado ou exausto,2
"não gosto quando me sinto arrasado, então tento ser levado a coisas que são potencialmente mais devastadoras só para poder esquecer primeiro aquilo que me devastou",0
tenho pena de quem bate e se alimenta das boas intenções dos outros,0
eu ainda me sinto um desperdício trágico,0
sinto vontade de ouvir música suave,1
sinto nojo da feiúra da sociedade atual,2
termino um steinbeck me sinto revigorado e enriquecido,1
eu estava tentando não me concentrar nesses sentimentos e não queria validar minhas crises emocionais transmitindo-as,0
estou sentindo tão nada que nem estou mais ficando agitado,2
"fui tratado sinto que é importante permitir que as crianças façam parte dos seus protocolos de tratamento, por isso passo muito tempo durante as minhas consultas a ouvir as crianças dizerem-me o que pensam",1
estou mais feliz este ano em todos os sentidos estou feliz por estar no inglês apenas fiz boas escolhas de módulos gosto dos meus professores os alunos da minha turma não são tão sarcásticos me sinto mais confiante no meu trabalho e estou no topo dele diferente do ano passado quando eu estava tãããão atrasado a ponto de fazer zero,1
"eu me sinto bem quando nos encontrarmos novamente eu vou perguntar o que você está fazendo e você dirá que está bem, pergunte o que estou fazendo e eu mentirei, direi normal, é um dia normal",1
"quero que meus filhos aprendam comigo que sinto profundamente que todos somos chamados a algo e que algo é seu precioso presente para ser abraçado, amado e valorizado",1
"eu não me senti muito criativo, eu realmente precisava deste fim de semana de folga, apenas relaxando, descansando minha perna e não me estressando",1
sinto que a névoa emocional está finalmente começando a se dissipar,0
"até sinto que estou aprendendo alguma coisa enquanto me divirto, tem até uma bibliografia no final, de qualquer forma, ainda nem terminei esse primeiro e já encomendei os outros dois",1
"eu nunca quis ser beijada, nunca quis quebrar o código, mas ela roubou isso de mim e sinto que perdi algo que nunca vou recuperar",0
"normalmente me sinto muito em branco e sei que já postei hoje, mas foi tudo conversa de despedida de solteira e acho que tinha mais a dizer",0
sinto um pouco de choro pelo fato de meu bebê não ser mais um bebê,0
"eu me sinto negligente, mas não deveria",0
estou cansado de me sentir abusado por todos,0
posso me sentir aceito,1
eu me sinto como o gigante verde alegre ao lado dela,1
estou me sentindo facilmente irritado ultimamente também,2
"eu consegui e aproveitei a maior parte da minha corrida, mas agora estou me sentindo ganancioso",2
sinto como se isso apenas enraizasse ainda mais essas ideias preconceituosas,0
"Eu meio que gostei de você quando vi Hannah Montana, mas desde que você terminou com Nick, sinto que você é uma pessoa sem coração",2
"gosto de me sentir forte adoro ter músculos, força e resistência",1
acho que me sinto mais deprimido sabendo que não estou nem perto nem perto de onde deveria estar,0
eu gosto de Colbert porque ele me faz sentir que algum dia eu poderia estar totalmente autoconfiante,1
eu enredo que faz o leitor se sentir como se estivesse com Owen Morgan durante sua perigosa empreitada,2
tenho experimentado bolos de limão e depois de vários testes sinto que devo compartilhar com vocês a receita deste bolo de leitelho de limão e baunilha porque é absolutamente delicioso,1
sinto que não tenho nenhum conhecimento ou habilidade real que faria com que minhas fotos ficassem bem e mais consistentes,1
"sinto falta da sensação de fazer, de sentir e de realmente ser útil",1
"Fiquei realmente surpreso com o quanto eu gosto desse hidratante, ele cheira muito bem e é incrível na pele",1
"percebi que verificar constantemente meu telefone e realizar multitarefas me fazia sentir apressado e esfarrapado quando cheguei ao meu destino, mesmo que estivesse conversando com alguém de quem realmente gosto",2
eu mal conseguia sair de casa e estava me sentindo muito isolado e odiava a falta de controle que tinha sobre minha própria vida porque todo mundo que eu conhecia estava seguindo em frente com a deles,2
"Fiquei triste ao ver o fim deles, pois sinto que em muitos aspectos eles são muito superiores ao DVD",1
gosto de sair sempre que tenho vontade de ser esnobe em relação aos meus gostos musicais,2
"sinto-me rebelde, um pouco irritado, louco, enjaulado",2
tenho me sentido melhor comigo mesmo,1
"normalmente me sinto um pouco estranho em jantares de aniversário, pois sempre há alguém que não conheço, mas desta vez não",0
"comprei o par de sapatos mais caro que já tive por capricho no fim de semana e adoro-os, mas sinto uma pontada de remorso toda vez que olho para eles",0
"sinto-me mais seguro agora, especialmente porque meu psicólogo disse que está bastante claro que sofro de disforia de gênero, eles podem ver que isso não é algo que eu inventei e que não vou acabar sendo abandonado para me defender sozinho e tentar lidar com isso isso por conta própria",1
não me sinto bem-vindo indo para lá,1
"estou me sentindo meio tonto, mas tudo bem",0
"sinto que alguém está sendo rude ou fez algo errado comigo, perdi o controle",2
"estou me sentindo muito generoso, então decidi compartilhar com vocês, meus leitores, um sorteio grátis como forma de agradecimento por visitarem e revisitarem minha página",1
"Tenho sentido um pouco de saudade de casa ultimamente, algo comum nos feriados, mas tenho trazido algumas coisas de casa para nossas comemorações aqui para aliviar a sensação de estar longe",0
eu me sinto mais feliz por dentro em uma escala eu diria um,1
"eu só sinto que estou sendo punido por isso agora, mesmo depois de pedir desculpas",0
"eu fumo, oi, me sinto mais feliz e meio satisfeito",1
não vou falar muito porque a Chanel sempre fala por si e sinto que a Chanel garante que eles tenham algo para cada faixa etária,1
tenho vontade de dar um soco na cara deles porque eles são desagradáveis,2
"vou me concentrar em uma companhia de infantaria ou, se me sentir corajoso ou estúpido o suficiente, em uma companhia de motocicletas pelo resto do desafio, mas vou deixar isso para a hora e ver como me sinto então",1
"eu acordo, dói saber que eu poderia ter feito qualquer coisa para machucar essa pessoa, para fazê-la sentir dor ou falta de confiança",1
me sinto muito melhor e estou de volta até à universidade,1
estou emocionalmente envolvido porque sinto que apoio as minhas próprias crenças e valores quando os apoio,1
"eu, homem, zhu disse que os snapbacks são baratos, eu também me sinto aqui muito perigoso no momento por uma questão de segurança, já que ver ou sair deste templo de lótus verde primeiro no atacado obedecer aos chapéus snapback",2
"estou com o coração partido porque um grupo de meus compatriotas americanos caiu na acusação, teoria do medo, disse a filha noor, do lado de fora do tribunal, na noite de segunda-feira",0
sinto o coração partido e triste,0
eu desmaiei ontem à noite bem tarde e ainda estou me sentindo um pouco tonto esta manhã,0
"estou me sentindo bem, tomo suplementos para a saúde",1
eu me sinto determinado sobre isso,1
me sinto péssimo por praticamente abandonar meus amigos online e sinto falta de todos vocês,0
tenho me sentido mal-humorado nos últimos dias e simplesmente não estou com vontade de ser otimista aqui no meu blog,2
"eu me sinto um pouco inadequado, mas simplesmente não consigo acompanhar",0
"estou me sentindo tão inteligente agora, por favor, deixe-me afirmar que não sou um bom cozinheiro, na verdade, sou realmente desastroso na cozinha hehe",1
me sinto maravilhoso porque vejo me sinto maravilhoso porque vejo a luz do amor em seus olhos,1
"estou me sentindo um pouco extasiado com uma nova marca de roupas, sendi",1
olho para o relógio e fico triste porque tenho que ir embora,0
"preciso desabafar, fique à vontade para ler o link de contagem de postagens da aula href http simplethoughtsonthings",1
"posso dizer genuinamente que não há muito o que não gostar quando se trata dessa base, pois ela permanece firme e faz minha pele parecer impecável",1
"eu me sinto tão super, não sou velho",1
eu me sinto tão tolo por resistir ao que obviamente era para ser,0
"eu não estava de dieta nem querendo perder peso, só queria me sentir com mais energia, mais brilhante, menos letárgico e tentar controlar meus desejos por açúcar",1
"sinto que Robin está muito perturbado agora, sinta-se à vontade para comentar",0
leio e-mails promocionais e anúncios ou ouço comerciais de televisão e diálogos em programas e filmes ou ouço as pessoas ao meu redor na vida cotidiana usarem comandos como os seguintes exemplos fico consternado por eles,0
escrevo me sinto um pouco insatisfeito,2
eu sinto que ela foi injustiçada,2
sinto que estou tão distraído e preciso recuperar o foco novamente,2
sinto-me cada vez mais insatisfeito a cada fim de semana que passa,2
eu estava me sentindo todo ressentido por ter recebido uma tarefa tão chata e,2
"sinto muito por todos aqueles que perderam suas casas, aqueles sem energia e todos desta última tempestade",0
"eu estava começando a sentir medo, mas sou uma pessoa teimosa, eliminei a superstição, mas lembrei-me de ter cuidado extra",2
eu me sinto péssimo pela senhora,0
"sinto que não há como determinar se uma máquina possui consciência e, portanto, se é inteligente",1
eu me pergunto como é ter irritado e decepcionado milhões de pessoas em uma manhã,2
eu posso estar me sentindo um pouco irritado,2
sinto-me com sorte por terem encontrado e sinto-me com sorte por ter pessoas tão competentes cuidando de mim,1
eu estava brincando e me sentindo bem e na hora seguinte eu me sentiria horrível,1
"tenho transpirado loucamente até na escola, o que me faz sentir tão sujo e enlameado",0
contei ao meu chefe por volta de algumas semanas porque estava me sentindo incrivelmente culpado,0
"estou animado por ser apresentado a um novo tipo de ambiente de biblioteca, mas ao mesmo tempo estou estressado com isso, porque significa que não estou realmente tendo férias",0
"eu acho que isso é super nervoso para mim, eu sempre me sinto insatisfeito e até ganancioso, então quando há uma escolha esse problema só piora",1
estou sentado na mesa extra me sentindo totalmente desiludido e frustrado com minha vida profissional em geral,0
"eu costumava sentir como se fosse ser odiado e tanto faz, então fiquei quieto sobre Deus",2
"sinto que está tudo bem, já que nenhum partido político no Reino Unido parece alcançar os eleitores jovens",1
Sinto que sou muito apaixonado pelo YouTube e gostaria de explicar por que acho que o YouTube é a próxima melhor opção para entretenimento,1
"também tenho hematomas nos quadris e cotovelos, então estou me sentindo muito machucado",1
eu ainda não conseguia acreditar que eles estavam com tanta dor para não se sentirem felizes quando outras pessoas estão comemorando grandiosamente,1
quero tomar banho sem sentir que fui espancado com um taco de beisebol,0
fui para a cama me sentindo muito satisfeito com meu lindo dia de folga e com a sensação de que tinha feito alguns amigos realmente adoráveis,1
"sou muito novo no blog e me sinto um pouco estúpido escrevendo isso, mas se isso me ajudar a superar meu estresse, vou tentar",0
"aposto que você se sente seguro mantendo sua vida em uma gaiola enquanto eu me arrisco, mas sempre desmorona",1
"eu conheço o ambiente em que vivo, todos nós sorrimos e acenamos educadamente, mas tenho momentos em que me sinto absolutamente chocado com o quão míopes as pessoas podem ser",2
"sinto um pouco de remorso por não estar por perto para essa mudança no fim de semana, mas acho que é melhor eu fazer este estudo, se não parecer uma coisa boa, posso sempre desistir e voltar para casa, para Oakland e para todos",0
acho que este comando é útil para verificar o espaço livre no arquivo de log de todos os bancos de dados em over go,1
"estou oferecendo duas obras originais para venda imediata por um preço mais barato que o normal, pois quero doar todos os lucros para uma causa que considero muito valiosa antes de meados de fevereiro",1
"eu olho para ele e digo de maneira gentil e amigável, bem, sinto muito que você se sinta assim, peço desculpas a você, isso o irritou ainda mais e ele saiu furioso dizendo que eu não preciso dessa merda, não uma boa noite no geral, mas estou de folga até sexta-feira, felizmente",2
eu me sinto insultado por ele nem me respeitar o suficiente para me avisar que não virá até que eu indique que iria para a cama,2
eu me sinto triste por não querer isso e os pensamentos se estendem a tal ponto que morrerei sozinho,0
sinto-me satisfeito e satisfeito depois de obter boas notas nos exames ou elogios dos professores pelo bom desempenho,1
sinto-me desanimado com o ritmo da minha evolução pessoal e muitas vezes me sinto como Jack Kerouac jogando suas bolinhas de gude no turbilhão das ondas de Big Sur,0
eu me sinto tão danificado,0
"eu me sinto muito animado depois de me formar, que tipo de estilo de vida teremos ao mesmo tempo que o café vai abrir, mas não tão cedo e temos que pensar antes de uma cafeteria que trabalho temos que trabalhar também para mim, eu já consertei e eu acho que você estará em breve também",1
"sou um viciado acadêmico, não posso dizer que estou realmente ansioso por isso agora",1
"acabo verificando mais coisas da lista, mas me sinto péssimo e esgotado no início da noite",0
sinto nojo do meu corpo,2
eu acho que é para querer que vocês se resolvam imediatamente para não se sentirem desagradáveis,0
"eu não estava me sentindo muito otimista, mas isso seria um aceno para o universo que eu estava tentando",1
eu odeio me sentir sozinho,0
estou tentando trabalhar duro com esses sentimentos e entendo que eles precisam ser resolvidos e deixados para trás,1
eu me sinto muito abençoado e sortudo por ter encontrado uma verdadeira alma antiga,1
eu não senti que estava no limite e cheguei a um ponto em que eu não estava mais preocupado em saber quem venceria e que se dane se essa luta vai acabar,2
"sinto como se meu corpo estivesse danificado, como se tudo tivesse parado e eu me tornasse uma garotinha novamente",0
"eu tinha acabado de comer um hambúrguer ferroviário particularmente horrível e estava me sentindo irritado antes mesmo de ler seus comentários, daí minha sugestão de que ele era apenas um suposto secretário do meio ambiente",2
eu sempre me sinto convencido de que há uma faca com cabo giratório ou uma daquelas pequenas pistolas com cabo de pérola ali,1
sou grato porque nossa renda nos permite contribuir para causas que consideramos importantes,1
tenho vontade de me esconder e também me sinto triunfante com a apatia,1
sinto-me tranquilo e feliz com esta decisão e estou feliz e grato pelos três meses restantes que tenho em Mombaça,1
"me sinto culpado porque ele é sempre bom, não apenas nos momentos bons e não consigo reconhecer isso",0
"Eu definitivamente senti a agitação da primavera e, embora espere mais inverno em março, tenho certeza de que as estações estão mudando",1
"estou me sentindo excepcionalmente corajoso e ousado, posso até fazer o espartilho",1
não sei por que estou me sentindo tão apático,0
"sinto-me tonto, mas ok, levante-se e saia de casa com um luxuoso dia livre de bebês no escritório pela frente",0
me sinto tão mal por estar postando este blog tão tarde,0
tendo recebido uma oferta para fazer um trabalho de pós-graduação,1
eu sequestrei uma fantasia e me sinto um tolo,0
eu sinto um conteúdo suave,1
vou relaxar enquanto sinto meu bebezinho doce e extremamente ativo se mexendo na minha barriga,1
"eu me sinto muito chato, então vou parar por aqui e compartilhar um pouco mais dos meus rabiscos medíocres e fofos",0
nunca pensei que me sentiria mais apaixonado por alguma coisa até começar a lecionar,1
"eu ainda estava me sentindo péssima, mas esperava que fosse apenas por causa do voo e outras coisas, então nos limpamos e eu coloquei minha atrevida roupa de garota da cidade, que era meu vestido urbano perfeito com sapatos de caminhada urbana",0
tenho me sentido muito mal ultimamente,0
nunca mais vou sentir o coração partido,0
eu sinto raiva de mim mesma por confiar nele em primeiro lugar e depois deixá-lo me tratar assim,1
sinto que se as pessoas lerem o que escrevo saberão que sou um coelho burro,0
eu estava me sentindo severamente espancado e gritado pelo bastão de cerveja e não estava ansioso para ficar de pé instável durante o show,0
sinto-me útil dando o que faço,1
"Eu me pergunto o que ele pensa agora quando ouve essa música, me sinto um pouco perturbado ao ouvi-la, mas, novamente, sempre fui uma pessoa perturbada",0
"estou me sentindo impaciente e gostaria apenas de seguir com a vida, não tenho pressa em voltar à doença",2
"acho que isso me fez ressoar mais profundamente com outras pessoas que não têm conexão e apoio, que estão sozinhas, que sentem que não têm apoio, que estão sofrendo",0
"Eu nunca fui mãe de uma adolescente antes, mas com certeza já fui e esse pequeno episódio teria me feito sentir feia, péssima e humilhada",0
estou me sentindo fabuloso e ansioso por um novo dia de diversão,1
me sinto alegre e despreocupado,1
"Estou me sentindo deprimido quando chego em casa, então como para preencher meu tempo e o vazio em meu coração",0
eu me sinto tão injustiçado e triste que não consigo nem ter o espaço que quero,2
"eu sinto a dor deles, o sofrimento deles",0
estou me sentindo um pouco solitário,0
"adoro fazer resenhas de livros, então se você tiver alguma sugestão, sinta-se à vontade para me dizer, estou sempre aberto a sugestões",1
eu tenho que fazer o que tenho que fazer me sinto como uma criança que está sendo punida pela mãe por algo que ela fez de errado,0
"Sinto-me muito honrado por ter sido o escolhido para ficar à margem desta jornada, torcendo por ele e vendo-o se destacar e se tornar um médico incrível",1
eu me sinto a pessoa mais odiada do planeta por recusar Brendon,2
eu estava me sentindo letárgico e fora de si o dia todo,0
"eu estava me sentindo um pouco como se a internet estivesse substituindo valiosas relações interpessoais cara a cara, mas agora que vi isso e tive algumas outras relações cibernéticas positivas na internet hoje, fui restaurado para a internet é incrível e honestamente não acho que poderia viver sem ela mentalidade",1
eu sei que se eu for a encruzilhadas ou brechós posso encontrar algo mais ou menos parecido com o que estou desejando se eu procurar bastante e não houver sensação tão deliciosa quanto algo incrível por uma boa pechincha,1
"estou me sentindo surpreendentemente vazio sobre a coisa toda, não é bom, não é ruim, não é feliz, não é triste",0
às vezes sinto que sou culpado por todo o estresse dele,0
"eu perco completamente a capacidade de segregar meus sentimentos com minhas ações é quando eles são rudes e ofensivos com seu pai e meu marido, que também é meu herói, melhor amigo e coração",2
vejo uma mulher liberal ser desafiada em algo que ela diz que há comentários sobre não se sentirem seguras e a chamada intimidação que estão sentindo,1
"eu era formada em enfermagem, fiz grandes amigos e não sentia mais saudades de casa",0
ainda me sinto um pouco insatisfeito comigo mesmo,2
Saí daqueles anos acreditando que não queria nunca fazer com que outras pessoas se sentissem tão inúteis como muitas vezes eu sentia,0
"eu me esforço para sair da zona entre namorados e chegar com segurança ao solteiro, me sinto sortudo por ter tido esse começo incrível com pessoas incríveis",1
eu nunca preciso sentir nenhuma emoção desagradável,0
não consigo me lembrar em qual mix ouvi isso primeiro e não lembrar está me deixando irritado,2
"eu realmente odeio esse sentimento quando você realmente se importa tanto com alguém, mas na verdade tudo o que essa pessoa mostra a você é simplesmente como se ela não pudesse se incomodar com você",2
participei num jogo de futebol o árbitro foi extremamente parcial em relação à equipa adversária isto despertou o meu descontentamento e raiva,2
eu realmente me sinto relaxado é quando estou na minha aula de arte pintando e é muito conveniente no final do dia para que eu possa relaxar e respirar,1
"eu me sinto tão fodido na maior parte do tempo porque não ser capaz de me concentrar em nada e sentir ansiedade o tempo todo por causa de tudo me deixa estressado, apático e eu não consigo lidar com o estresse",2
eu sinto que perdi não ter nascido em nenhuma religião em particular,0
"eu poderia tentar estender minha língua para lambê-la, mas em vão, tão perto que eu podia sentir o calor divino de sua boceta, mas em vão",1
eu me sentiria muito envergonhado,0
eu realmente devo estar me sentindo corajoso porque essa roupa barata é um maiô,1
eu vejo esse anúncio eu me encolho e me sinto perturbado,0
eu me sentiria radiante com a confiança de que tanto o bebê quanto eu estávamos bem,1
"Recebi esta notícia incrível da Tracy hoje, o final cobre apenas os capítulos, não é de admirar que estivéssemos tão apressados ​​e parecia que não tínhamos tempo suficiente",2
"eu trabalhei pensei que era um bom motivo para sentir pena de mim, enojado comigo ou, mais raramente, intrigado comigo e essa era uma classe de pessoas com quem eu não gostava de conversar",2
eu realmente me sinto muito mal,0
faço-o porque é importante ter voz e saber que as pessoas lêem isto quero dizer coisas que considero importantes e que espero que possam ser de algum conforto para os outros,1
eu sinto raiva,2
"eu bebi uma grande cerveja com o estômago vazio, então agora estou maluco e me sentindo criativo",1
"eu sei que Karen não veria dessa maneira se eu abordasse essas coisas com ela, isso abriria uma lata miserável de vermes, ela não veria que está fazendo algo errado e não estaria aberta para ouvir como eu sinto, isso se transformaria em um confronto feio e eu confronto de ódio",0
"sinto-me quase virtuoso, quase como se tivesse rejeitado ficar preso a bens materiais, mas é claro que ainda tenho duas malas cheias de suéteres de caxemira e botas de chuva",1
eu quero sentir que sou importante,1
"estou me sentindo otimista em relação a este terceiro ano, confiante pela primeira vez em minhas habilidades como empresário e professor",1
eu sinto que ele é talentoso e bom,1
estou de volta trabalhando com confiança e me sentindo ótimo,1
"não acho que a depressão que tenho sentido vá embora durante a noite, mas acho que se eu começar a confiar mais em Deus e a orar mais, ele me ajudará a ver que não estou sozinho",1
sinto-me chamado a fazer e encantado em fazer,1
"Não tenho certeza se todas as minhas coisas com Andy, como me sentir irritada com ele, foram apenas meus produtos químicos bagunçados",2
"não estou me sentindo bem, vamos apenas curtir algumas fotos tiradas da excursão",1
quero que as pessoas tenham a mesma sensação de choque que tive quando vi isso,1
eu estava muito cansado e me sentindo irritado como resultado,2
"Eu também sinto que é uma peça de transição para mim, ainda doce e elegante, adicionando aquele toque ao meu estilo mais gótico, punk rebelde, no qual estou caindo ultimamente",1
estou me odiando no momento porque sinto muito ódio por outra pessoa,2
sinto-me bastante contente rel bookmark sinto-me bastante contente a href http getyourprettyon,1
eu sinto que sou talentoso o suficiente para realmente entregar a fala e fazer o ouvinte ouvir a,1
Há vários dias venho dizendo coisas que considero otimistas demais,1
"tenho uma sensação boa, tenho uma sensação que nunca tive antes, pensei que era tão inteligente enfiar uma agulha no meu braço ao som daquela música",1
"Eu acho que apenas entender que existe essa história por trás disso ajuda a explicar de onde está sendo projetado, então é meio importante até certo ponto e nunca me sinto ofendido por pessoas questionando isso",2
eu me sinto assim especialmente porque alguém que eu pensava ser meu amigo me rejeitou e se juntou à camarilha,0
"duvido que alguém seja, se for totalmente honesto consigo mesmo e tudo bem, porque por enquanto posso não me sentir perfeito, mas me sinto feliz e isso é uma grande melhoria",1
estou me sentindo desequilibrado ou preocupado com alguma coisa tenho alguns princípios orientadores que considero escolher a prioridade mais alta,0
"estou me sentindo muito derrotado, negativo e qual é o sentido de tudo isso hoje",0
eu não estava me sentindo enérgico,1
eu sinto que estou em um estado emocional de tanta excitação,0
"sinto que há tanta coisa acontecendo, mas nada está sendo resolvido e nem a vingança está acontecendo",1
sinto-me um pouco letárgico ao contar isso aqui a href http en,0
"sinto que o presidente obama está realmente tentando fazer com que a América seja menos ruim, mas realmente não sei o suficiente sobre política e governo para dizer que ele está realmente fazendo coisas que serão produtivas",1
eu não dou flores o tempo todo porque sinto que isso me torna um covarde e carente,0
estou me sentindo um pouco estressado e sobrecarregado,0
discussão acalorada com o cônjuge sobre a nova casa,2
posso facilmente acabar me sentindo inadequado ao olhar todas as lindas fotos e ver o que parece que todo mundo está fazendo e pensando,0
às vezes sinto-me mais alegre depois de ler as escrituras ou orar depois de ter feito essas coisas do que enquanto estou fazendo essas coisas,1
"eu me sinto frustrado, solitário ou estou passando por momentos difíceis, penso em elfo e recupero minhas forças, vamos passar juntos vocês e o outro membro, com certeza",2
"eu pareço esquisito ou entremeado, sinta-se à vontade para me dizer",1
sinto tudo intensamente e o sofrimento emocional e físico faz parte do cotidiano da convivência com a deficiência,0
quando um garoto tentou me enganar para que ele ficasse bem tentando me mostrar que ele é um garoto legal,2
"eu estava me sentindo um pouco cansado, combinação de sentimentos confusos, falta de sono e muitas apresentações na tela grande, eu acho",0
"eu estava me sentindo especialmente desiludido e infeliz, permitindo que as últimas linhas fizessem a maior diferença, mas a maior parte disso é especialmente reveladora do quanto minha vida mudou desde os quatorze anos, como minhas experiências alteraram minhas percepções",0
odeio meu trabalho e me sinto tão infeliz com ele que tento me concentrar em como posso resolver a situação,0
"sinto como se estivesse vivendo um mundo de opostos, onde um inverno longo e frio é um sinal de aquecimento global. A liberdade de expressão só é livre enquanto for praticada na câmara de eco do politicamente correto e no mundo.",2
"eu gostaria de poder sentir isso mais porque sempre perco isso de vista, mas só de lembrar disso é algo incrível",1
eu odeio me sentir estúpido e incompetente,0
"sinto-me menos tonto, as minhas calças estavam um pouco mais largas e, na verdade, prefiro comer uma salada de fruta do que uma sanduíche bem embalada, o que me vai deixar desconfortável durante o resto do dia",0
eu me sinto tão mal que preciso dizer a mim mesmo que tudo isso é apenas uma nuvem passageira da qual estarei rindo daqui a alguns anos,0
comecei a me sentir irracionalmente ressentido e com raiva das pessoas,2
"eu disse que tenho sentimentos confusos sobre isso porque, por um lado, estou feliz que Benny tenha sobrevivido, mas por outro lado, é simplesmente absurdo",1
"eu poderia comprar, só quero ver se consigo recriar uma receita para me sentir superior e pretensiosa, estou brincando",1
"saí, mas todas as drogas que tomei não me fizeram sentir exatamente sociável",1
sinto-me nervoso e fisicamente agitado,2
sinto-me desanimado ou derrotado,0
eu faço quando não estou me sentindo muito rabugento,2
"eu entendo perfeitamente que eles não poderiam ter uma lareira de verdade, mas vê-la apenas pintada arruinou a sensação do cenário bem feito",1
"eu gostaria que houvesse alguma maneira de me entorpecer quando preciso, mas ou sinto tudo ou fico completamente entorpecido",0
me sinto muito rico hoje,1
estou me sentindo hoje que tive sucesso,1
"sinto-me agradável, embora não esteja interessado no turno da hora que tenho pela frente",1
eu estava comprando roupas que me deixavam desconfortável só para ser aceito,1
não consigo relaxar meu coração dá um pulo de vez em quando sinto as emoções de outras pessoas fico irritado quando estou andando sem saber o que preciso fazer para me sentir melhor,2
"eu me sinto distante dela e tão sem importância, shh, mas bah",0
estou tão irritado com a forma como nosso mercado de trabalho econômico está configurado,2
sentei no avião para casa me sentindo mais positivo e certo sobre o que quero fazer do que há muito tempo,1
eu me sinto positivo e me concentro na corrida e não nas fotos,1
sinto que sou muito teimoso e resistente para terapia,2
eu sou o único ponto positivo que ele tem agora sinto como se estivesse sobrecarregado com mais coisas do que pensei inicialmente,0
eu sinto que seria muito confuso,0
acordei me sentindo rabugento e irritado não me senti tranquilo o dia todo tive que sair do pátio quando o pequeno leu seu livro escolar e acabei saindo furioso da minha própria casa depois de descobrir que ele ainda não dá descarga,2
eu sinto que na maioria das vezes eu acho que estou muito fofo,1
"não tenho vínculos que me façam sentir infeliz por sair de casa, exceto que sentirei muita falta de Jim Foster",0
eu me sinto meio violento hoje,2
sinto-me moralmente indignado e furioso com mais frequência do que gostaria,2
eu gosto de você e estou me sentindo generoso,1
sinto-me humilhado pela minha ignorância e falta de capacidade de acomodar o outro,0
vou rastejar até a cozinha me sentindo infeliz e preparar uma refeição fresca e saudável,0
"eu me sinto um pouco ingrato por já estar com vontade de ir embora depois de cuidar de tudo, lavar a roupa, embalar algumas roupas de inverno, etc.",0
eu me sinto tão respeitado e visto,1
eu sinto que deveria ser odiado e que tudo o que aconteceu comigo é o que eu mereço,2
sinto-me bastante decepcionado comigo mesmo por ter sido sugado pela charada,0
eu sinto pelas pessoas ou por ser aceito por elas,1
"Sou uma pessoa bastante confiante, entendo que muitas vezes eles simplesmente não conseguem evitar e se sentem péssimos consigo mesmos",0
sinto-me neste momento ao relembrar meu esplêndido fim de semana,1
não tenho tempo suficiente e canso de me fazer sentir sem importância,0
eu me sinto tão inteligente comentários recentes a href http www,1
"estou com vontade de torcer para um time de yorkshire, você nunca sabe que eles podem ser o pacote surpresa da rodada ha ha ha",1
não posso acreditar com essa afirmação dita que já estou me sentindo sexualmente privado,0
"acho que a camisa poderia ser um pouco mais aventureira, mas não vou deixar que isso tire nada desta camisa",1
"eu sei como me sinto, mas gostaria de ouvir uma explicação inteligente para ver onde estou",1
